"","data.strata","Freq"
"133","YE2604_nondisplaced",0.124722992009354
"134","YE1416_nondisplaced",1.09488371508882
"135","YE2920_nondisplaced",1.39232154390755
"136","YE2808_nondisplaced",0.704636075940987
"137","YE2307_returnees",0.00878920413488733
"138","YE3104_nondisplaced",3.91000999502254
"139","YE1610_returnees",0.0851715734023606
"140","YE2214_returnees",0.0102540714907019
"141","YE2612_returnees",0.17177313636635
"142","YE1309_returnees",0.735572679384023
"143","YE2308_nondisplaced",1.2253034134819
"144","YE2304_idps",0.774705564460784
"145","YE2704_idps",0.196187592296592
"146","YE2916_nondisplaced",0.803654133635214
"147","YE2602_nondisplaced",0.0170901191511698
"148","YE2513_migrants",0.00261583456395456
"149","YE2008_refugees",0.00387143515465275
"150","YE1820_refugees",0.0159042741488437
"151","YE2911_nondisplaced",1.98336064418454
"152","YE1209_idps",0.00617336957093277
"153","YE1519_idps",0.241493846944285
"154","YE1906_idps",0.0772194363279387
"155","YE1502_idps",0.503495836869974
"156","YE1415_nondisplaced",0.331862211680369
"157","YE1402_migrants",0.00390631294883882
"158","YE1927_nondisplaced",9.36133947071548
"159","YE2515_returnees",0.112655275220977
"160","YE3006_returnees",0.272779228329182
"161","YE1723_idps",0.0435274871442039
"162","YE3201_nondisplaced",1.6529284220658
"163","YE2101_nondisplaced",0.149183951665178
"164","YE2907_nondisplaced",0.881885025994549
"165","YE1605_nondisplaced",0.246708077175101
"166","YE2112_idps",0.0114050386988419
"167","YE2201_nondisplaced",0.0218334991604741
"168","YE1913_nondisplaced",0.761638017572406
"169","YE2402_migrants",0.0174388970930304
"170","YE1406_nondisplaced",1.06251712208416
"171","YE2004_idps",0.21303356688846
"172","YE1504_nondisplaced",8.47931493354418
"173","YE2110_returnees",0.225589572795442
"174","YE1501_idps",0.387980582525741
"175","YE1303_idps",0.136860464386103
"176","YE1724_nondisplaced",2.77100587028835
"177","YE1210_nondisplaced",0.568525484129885
"178","YE1702_idps",0.588667410272335
"179","YE1503_nondisplaced",6.93157793874355
"180","YE2514_returnees",0.958999828939929
"181","YE2307_returnees",0.00878920413488733
"182","YE2302_nondisplaced",3.11465677640361
"183","YE2001_idps",0.0980414794570171
"184","YE1508_idps",0.494915899500203
"185","YE2904_returnees",0.0703136330790987
"186","YE2513_refugees",0.30280900912338
"187","YE2807_idps",0.00446435765581579
"188","YE2312_returnees",0.00962627119535279
"189","YE2607_idps",0.182062085651238
"190","YE1210_nondisplaced",0.568525484129885
"191","YE1709_idps",0.21533550130474
"192","YE2215_nondisplaced",0.05885046472328
"193","YE3102_nondisplaced",3.79836617583296
"194","YE2914_nondisplaced",1.10573070908069
"195","YE1301_idps",0.0244318948273356
"196","YE2916_nondisplaced",0.803654133635214
"197","YE1302_returnees",0.382539646632715
"198","YE1725_nondisplaced",2.57753874593827
"199","YE1303_idps",0.136860464386103
"200","YE2010_nondisplaced",3.14932530382455
"201","YE1119_returnees",0.0537815586349058
"202","YE2407_nondisplaced",1.4922813020448
"203","YE1927_returnees",0.322898618574551
"204","YE1302_nondisplaced",7.06535171834418
"205","YE2204_nondisplaced",0.449818911617627
"206","YE1306_idps",0.550790125786273
"207","YE2909_nondisplaced",1.32560032362961
"208","YE2919_nondisplaced",3.09041670944429
"209","YE2918_nondisplaced",2.27148610195558
"210","YE1701_nondisplaced",0.537257541642081
"211","YE1309_refugees",0.0631288074767701
"212","YE2305_nondisplaced",4.0507186427005
"213","YE2304_nondisplaced",1.03137125187601
"214","YE2909_idps",0.165320744441928
"215","YE1102_idps",0.0732956844820069
"216","YE2008_nondisplaced",8.31378492233714
"217","YE2010_idps",0.0599549282058386
"218","YE1910_idps",0.118235722290746
"219","YE2408_refugees",0.00294717360872214
"220","YE1203_idps",0.00397606853721094
"221","YE2110_idps",0.00704531442558429
"222","YE1502_nondisplaced",5.1113756157614
"223","YE1408_nondisplaced",1.44582408018897
"224","YE1102_idps",0.0732956844820069
"225","YE2117_nondisplaced",0.290276255079189
"226","YE2010_idps",0.0599549282058386
"227","YE3006_nondisplaced",3.89961641235509
"228","YE3007_idps",0.103377781967484
"229","YE2506_nondisplaced",1.38210235021103
"230","YE2110_idps",0.00704531442558429
"231","YE1306_nondisplaced",6.39962182181775
"232","YE1509_nondisplaced",1.12323936176209
"233","YE2204_nondisplaced",0.449818911617627
"234","YE1211_nondisplaced",4.83748029801827
"235","YE2209_idps",0.00575483604070004
"236","YE1517_idps",0.435484138207156
"237","YE2515_returnees",0.112655275220977
"238","YE1913_nondisplaced",0.761638017572406
"239","YE2105_nondisplaced",1.14406140489117
"240","YE1118_returnees",0.0303436809418729
"241","YE2508_returnees",0.0148579403232619
"242","YE1728_nondisplaced",1.24372470177784
"243","YE3101_idps",0.199012693625663
"244","YE2314_nondisplaced",0.728980776282858
"245","YE2703_nondisplaced",1.92893384635719
"246","YE2003_idps",0.247353316367544
"247","YE1414_nondisplaced",1.25239183363307
"248","YE2211_nondisplaced",6.64554514862366
"249","YE2313_nondisplaced",1.58592817943437
"250","YE1113_idps",0.151927671474481
"251","YE2510_returnees",0.0807769713349169
"252","YE1716_idps",0.00439460206744367
"253","YE2112_idps",0.0114050386988419
"254","YE2106_nondisplaced",0.535600846418243
"255","YE2503_idps",0.0195664425383801
"256","YE2610_idps",0.399908788137374
"257","YE1114_returnees",0.0138116064976801
"258","YE2614_idps",0.18708448801403
"259","YE2401_refugees",1.80112416956237
"260","YE1211_returnees",0.259490788744293
